Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
Christian Anders,3,0.3740,16.12.1969,http://streamd.hitparade.ch/audio/0000000/0000118.mp3,,http://streamd.hitparade.ch/cdimages/christian_anders-geh_nicht_vorbei_s.jpg,11.11.1969,,Geh' nicht vorbei,0.18,0000118
Christian Anders,3,0.5470,20.06.1972,http://streamd.hitparade.ch/audio/0000000/0000235.mp3,,http://streamd.hitparade.ch/cdimages/christian_anders-es_faehrt_ein_zug_nach_nirgendwo_s.jpg,23.05.1972,,Es fährt ein Zug nach Nirgendwo,0.59,0000235
Christian Anders,5,0.3060,22.05.1974,http://streamd.hitparade.ch/audio/0000000/0000312.mp3,,http://streamd.hitparade.ch/cdimages/christian_anders-einsamkeit_hat_viele_namen_s.jpg,08.05.1974,,Einsamkeit hat viele Namen,0.58,0000312
Chris Norman,1,0.4980,11.05.1986,http://streamd.hitparade.ch/audio/0000000/0001428.mp3,,http://streamd.hitparade.ch/cdimages/chris_norman-midnight_lady_s.jpg,04.05.1986,http://youtu.be/fXXJiQrYaUU,Midnight Lady,0.30,0001428
Chris De Burgh,5,0.6090,03.06.1984,http://streamd.hitparade.ch/audio/0000000/0001105.mp3,,http://streamd.hitparade.ch/cdimages/chris_de_burgh-high_on_emotion_s.jpg,20.05.1984,http://youtu.be/oKgHHPlKTdk,High On Emotion,0.60,0001105
Chris Brown feat. Juelz Santana,5,0.7050,19.02.2006,http://streamd.hitparade.ch/audio/0150000/0153466.mp3,,http://streamd.hitparade.ch/cdimages/chris_brown_feat_juelz_santana-run_it_s.jpg,12.02.2006,http://youtu.be/w6QGe-pXgdI,Run It!,0.44,0153466
Chimène Badi,5,0.6580,16.03.2003,http://streamd.hitparade.ch/audio/0000000/0005462.mp3,,http://streamd.hitparade.ch/cdimages/chimene_badi-entre_nous_s.jpg,09.02.2003,,Entre nous,0.19,0005462
Chicago,3,0.4920,29.01.1977,http://streamd.hitparade.ch/audio/0000000/0000427.mp3,,http://streamd.hitparade.ch/cdimages/chicago-if_you_leave_me_now_s.jpg,08.01.1977,,If You Leave Me Now,0.28,0000427
Chicago,1,0.5430,26.09.1982,http://streamd.hitparade.ch/audio/0000000/0000866.mp3,,http://streamd.hitparade.ch/cdimages/chicago-hard_to_say_im_sorry_s.jpg,22.08.1982,,Hard To Say I'm Sorry,0.19,0000866
Chic,2,0.7240,04.02.1979,http://streamd.hitparade.ch/audio/0000000/0000549.mp3,,http://streamd.hitparade.ch/cdimages/chic-le_freak_s.jpg,14.01.1979,http://youtu.be/Cd2uR_lyQTw,Le Freak,0.84,0000549
Chesney Hawkes,4,0.6810,02.06.1991,http://streamd.hitparade.ch/audio/0000000/0002262.mp3,,http://streamd.hitparade.ch/cdimages/chesney_hawkes-the_one_and_only_s.jpg,12.05.1991,http://youtu.be/RVEohM8BOQQ,The One And Only,0.76,0002262
Cheryl Cole,3,0.7370,25.04.2010,http://streamd.hitparade.ch/audio/0610000/0619602.mp3,,http://streamd.hitparade.ch/cdimages/cheryl_cole-fight_for_this_love_s.jpg,21.02.2010,http://youtu.be/4umc87T5UMs,Fight For This Love,0.77,0619602
Cher,4,0.6740,21.07.1991,http://streamd.hitparade.ch/audio/0000000/0002280.mp3,,http://streamd.hitparade.ch/cdimages/cher-the_shoop_shoop_song_(its_in_his_kiss)_s.jpg,30.06.1991,http://youtu.be/yCpKQjqb8Y4,The Shoop Shoop Song (It's In His Kiss),0.91,0002280
Cher,5,0.6790,28.03.1999,http://streamd.hitparade.ch/audio/0000000/0003864.mp3,,http://streamd.hitparade.ch/cdimages/cher-strong_enough_s.jpg,07.03.1999,,Strong Enough,0.93,0003864
Cher,1,0.6530,06.12.1998,http://streamd.hitparade.ch/audio/0000000/0003781.mp3,,http://streamd.hitparade.ch/cdimages/cher-believe_s.jpg,01.11.1998,http://youtu.be/u_cILjrO23U,Believe,0.41,0003781
Charlie Puth feat. Meghan Trainor,2,0.7950,18.10.2015,http://streamd.hitparade.ch/audio/1380000/1389112.mp3,,http://streamd.hitparade.ch/cdimages/charlie_puth_feat_meghan_trainor-marvin_gaye_s.jpg,09.08.2015,http://youtu.be/igNVdlXhKcI,Marvin Gaye,0.82,1389112
Charles & Eddie,2,0.7380,31.01.1993,http://streamd.hitparade.ch/audio/0000000/0002551.mp3,,http://streamd.hitparade.ch/cdimages/charles_eddie-would_i_lie_to_you_s.jpg,20.12.1992,http://youtu.be/G_UXvcr22rM,Would I Lie To You?,0.71,0002551
Ch!pz,2,0.6100,22.05.2005,http://streamd.hitparade.ch/audio/0080000/0085363.mp3,,http://streamd.hitparade.ch/cdimages/chpz-cowboy_s.jpg,08.05.2005,http://youtu.be/ZLoGPsNmS5g,Cowboy,0.60,0085363
Ch!pz,2,0.8090,20.02.2005,http://streamd.hitparade.ch/audio/0000000/0006445.mp3,,http://streamd.hitparade.ch/cdimages/chpz-chpz_in_black_(who_you_gonna_call)_s.jpg,06.02.2005,http://youtu.be/iTDnSny8_Jo,Ch!pz In Black (Who You Gonna Call),0.96,0006445
Ch!pz,3,0.5270,26.02.2006,http://streamd.hitparade.ch/audio/0080000/0085365.mp3,,http://streamd.hitparade.ch/cdimages/chpz-1001_arabian_nights_s.jpg,12.02.2006,http://youtu.be/mRPdl8H7AQ8,1001 Arabian Nights,0.65,0085365
Céline Dion,5,0.6340,05.12.1999,http://streamd.hitparade.ch/audio/0000000/0004043.mp3,,http://streamd.hitparade.ch/cdimages/celine_dion-thats_the_way_it_is_s.jpg,14.11.1999,http://youtu.be/T6wbugWrfLU,That's The Way It Is,0.58,0004043
Céline Dion,5,0.2750,25.11.2007,http://streamd.hitparade.ch/audio/0360000/0361919.mp3,,http://streamd.hitparade.ch/cdimages/celine_dion-taking_chances_s.jpg,11.11.2007,http://youtu.be/ZKYKNZvQ6Jc,Taking Chances,0.24,0361919
Céline Dion,1,0.4280,08.02.1998,http://streamd.hitparade.ch/audio/0000000/0003595.mp3,,http://streamd.hitparade.ch/cdimages/celine_dion-my_heart_will_go_on_s.jpg,18.01.1998,http://youtu.be/WNIPqafd4As,My Heart Will Go On,0.38,0003595
Céline Dion,3,0.7380,24.11.1996,http://streamd.hitparade.ch/audio/0000000/0003231.mp3,,http://streamd.hitparade.ch/cdimages/celine_dion-because_you_loved_me_s.jpg,02.06.1996,,Because You Loved Me,0.14,0003231
Céline Dion,2,0.4360,21.04.2002,http://streamd.hitparade.ch/audio/0000000/0005093.mp3,,http://streamd.hitparade.ch/cdimages/celine_dion-a_new_day_has_come_s.jpg,24.03.2002,http://youtu.be/NaGLVS5b_ZY,A New Day Has Come,0.59,0005093
Cash And Carry,1,-0.3950,20.03.1974,http://streamd.hitparade.ch/audio/0000000/0000303.mp3,,http://streamd.hitparade.ch/cdimages/cash_and_carry-tchip_tchip_s.jpg,20.02.1974,,Tchip Tchip,-0.34,0000303
Carpenters,5,0.6640,07.03.1975,http://streamd.hitparade.ch/audio/0000000/0000341.mp3,,http://streamd.hitparade.ch/cdimages/carpenters-please_mr_postman_s.jpg,14.02.1975,,Please Mr. Postman,0.96,0000341
Carmen Fenk,1,0.6080,04.04.2004,http://streamd.hitparade.ch/audio/0000000/0006058.mp3,ch,http://streamd.hitparade.ch/cdimages/carmen_fenk-in_love_with_you_again_s.jpg,04.04.2004,,In Love With You Again,0.24,0006058
Carly Rae Jepsen,1,0.7820,03.06.2012,http://streamd.hitparade.ch/audio/0930000/0933091.mp3,,http://streamd.hitparade.ch/cdimages/carly_rae_jepsen-call_me_maybe_s.jpg,25.03.2012,http://youtu.be/fWNaR-rxAic,Call Me Maybe,0.63,0933091
Carl Douglas,2,0.6120,27.11.1974,http://streamd.hitparade.ch/audio/0000000/0000331.mp3,,http://streamd.hitparade.ch/cdimages/carl_douglas-kung_fu_fighting_s.jpg,06.11.1974,http://youtu.be/9TgoF-ccdGM,Kung Fu Fighting,0.58,0000331
Captain Sensible,3,0.8760,09.01.1983,http://streamd.hitparade.ch/audio/0000000/0000903.mp3,,http://streamd.hitparade.ch/cdimages/captain_sensible-wot_s.jpg,12.12.1982,,Wot!,0.81,0000903
Captain Hollywood Project,5,0.6240,18.04.1993,http://streamd.hitparade.ch/audio/0000000/0002576.mp3,,http://streamd.hitparade.ch/cdimages/captain_hollywood_project-only_with_you_s.jpg,21.02.1993,http://youtu.be/_vkVXbtqLpI,Only With You,0.80,0002576
Captain Hollywood Project,3,0.6580,21.02.1993,http://streamd.hitparade.ch/audio/0000000/0002553.mp3,,http://streamd.hitparade.ch/cdimages/captain_hollywood_project-more_and_more_s.jpg,20.12.1992,http://youtu.be/V-rS174AUT0,More And More,0.68,0002553
Captain & Tennille,5,0.6880,29.06.1980,http://streamd.hitparade.ch/audio/0000000/0000654.mp3,,http://streamd.hitparade.ch/cdimages/captain_tennille-do_that_to_me_one_more_time_s.jpg,01.06.1980,,Do That To Me One More Time,0.47,0000654
Cappuccino,4,0.7330,16.11.1997,http://streamd.hitparade.ch/audio/0000000/0003548.mp3,,http://streamd.hitparade.ch/cdimages/cappuccino-du_fehlst_mir_s.jpg,26.10.1997,,Du fehlst mir,0.59,0003548
Cappella,1,0.6710,23.01.1994,http://streamd.hitparade.ch/audio/0000000/0002700.mp3,,http://streamd.hitparade.ch/cdimages/cappella-u_got_2_let_the_music_s.jpg,21.11.1993,http://youtu.be/y3KihWJRh6U,U Got 2 Let The Music,0.51,0002700
Cappella,1,0.6540,13.03.1994,http://streamd.hitparade.ch/audio/0000000/0002745.mp3,,http://streamd.hitparade.ch/cdimages/cappella-move_on_baby_s.jpg,20.02.1994,,Move On Baby,0.62,0002745
Canned Heat,3,0.4960,22.10.1968,http://streamd.hitparade.ch/audio/0000000/0000054.mp3,,http://streamd.hitparade.ch/cdimages/canned_heat-on_the_road_again_s.jpg,24.09.1968,http://youtu.be/QexOuH8GS-Y,On The Road Again,0.20,0000054
Camila Cabello feat. Young Thug,2,0.7680,12.11.2017,http://streamd.hitparade.ch/audio/1680000/1682569.mp3,,http://streamd.hitparade.ch/cdimages/camila_cabello_feat_young_thug-havana_s.jpg,20.08.2017,http://youtu.be/BQ0mxQXmLsk,Havana,0.42,1682569
Calvin Harris feat. Rihanna,4,0.7610,08.05.2016,http://streamd.hitparade.ch/audio/1540000/1546494.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris_feat_rihanna-this_is_what_you_came_for_s.jpg,08.05.2016,http://youtu.be/kOkQ4T5WO9E,This Is What You Came For,0.37,1546494
Calvin Harris feat. John Newman,4,0.3590,19.10.2014,http://streamd.hitparade.ch/audio/1300000/1300310.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris_feat_john_newman-blame_s.jpg,14.09.2014,http://youtu.be/6ACl8s_tBzE,Blame,0.30,1300310
Calvin Harris feat. Ellie Goulding,5,0.7680,01.02.2015,http://streamd.hitparade.ch/audio/1340000/1348904.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris_feat_ellie_goulding-outside_s.jpg,26.10.2014,http://youtu.be/J9NQFACZYEU,Outside,0.36,1348904
Calvin Harris + Disciples,4,0.7380,20.09.2015,http://streamd.hitparade.ch/audio/1450000/1452265.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris_and_disciples-how_deep_is_your_love_s.jpg,26.07.2015,http://youtu.be/EgqUJOudrcM,How Deep Is Your Love,0.33,1452265
Calvin Harris,3,0.5960,08.06.2014,http://streamd.hitparade.ch/audio/1260000/1263396.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris-summer_s.jpg,23.03.2014,http://youtu.be/ebXbLfLACGM,Summer,0.71,1263396
Calvin Harris,2,0.8190,30.10.2016,http://streamd.hitparade.ch/audio/1590000/1592063.mp3,,http://streamd.hitparade.ch/cdimages/calvin_harris-my_way_s.jpg,25.09.2016,http://youtu.be/b4Bj7Zb-YD4,My Way,0.52,1592063
C. Jérôme,5,0.4980,03.10.1972,http://streamd.hitparade.ch/audio/0000000/0000247.mp3,,http://streamd.hitparade.ch/cdimages/c_jerome-kiss_me_s.jpg,05.09.1972,,Kiss Me,0.73,0000247
C & C Music Factory feat. Freedom Williams,1,-0.2160,03.03.1991,http://streamd.hitparade.ch/audio/0000000/0002218.mp3,,http://streamd.hitparade.ch/cdimages/c_c_music_factory_feat_freedom_williams-gonna_make_you_sweat_(everybody_dance_now)_s.jpg,27.01.1991,http://youtu.be/LaTGrV58wec,Gonna Make You Sweat (Everybody Dance Now),-0.35,0002218
Busta Rhymes and Mariah Carey feat. The Flipmode Squad,5,0.7200,08.06.2003,http://streamd.hitparade.ch/audio/0000000/0005610.mp3,,http://streamd.hitparade.ch/cdimages/busta_rhymes_and_mariah_carey_feat_the_flipmode_squad-i_know_what_you_want_s.jpg,25.05.2003,http://youtu.be/WDaNJW_jEBo,I Know What You Want,0.63,0005610
Burak Yeter feat. Danelle Sandoval,4,0.8410,05.02.2017,http://streamd.hitparade.ch/audio/1580000/1584125.mp3,,http://streamd.hitparade.ch/cdimages/burak_yeter_feat_danelle_sandoval-tuesday_s.jpg,08.01.2017,http://youtu.be/OX1JnxE1eH8,Tuesday,0.68,1584125
Buggles,1,0.6840,09.12.1979,http://streamd.hitparade.ch/audio/0000000/0000610.mp3,,http://streamd.hitparade.ch/cdimages/buggles-video_killed_the_radio_star_s.jpg,11.11.1979,http://youtu.be/W8r-tXRLazs,Video Killed The Radio Star,0.29,0000610
Bucks Fizz,3,0.6400,03.05.1981,http://streamd.hitparade.ch/audio/0000000/0000727.mp3,,http://streamd.hitparade.ch/cdimages/bucks_fizz-making_your_mind_up_s.jpg,19.04.1981,http://youtu.be/h4-lKMGII_k,Making Your Mind Up,0.97,0000727
"Bryan Adams, Rod Stewart, Sting",1,0.4670,06.02.1994,http://streamd.hitparade.ch/audio/0000000/0002725.mp3,,http://streamd.hitparade.ch/cdimages/bryan_adams_rod_stewart_sting-all_for_love_s.jpg,09.01.1994,http://youtu.be/ofA3URC1wyk,All For Love,0.13,0002725
Bryan Adams,5,0.6430,09.06.1996,http://streamd.hitparade.ch/audio/0000000/0003226.mp3,,http://streamd.hitparade.ch/cdimages/bryan_adams-the_only_thing_that_looks_good_on_me_is_you_s.jpg,26.05.1996,http://youtu.be/onn8x-qDrtg,The Only Thing That Looks Good On Me Is You,0.95,0003226
Bryan Adams,2,0.5650,05.12.1993,http://streamd.hitparade.ch/audio/0000000/0002688.mp3,,http://streamd.hitparade.ch/cdimages/bryan_adams-please_forgive_me_s.jpg,31.10.1993,http://youtu.be/7x8wPt8xarE,Please Forgive Me,0.14,0002688
Bryan Adams,1,0.5690,02.07.1995,http://streamd.hitparade.ch/audio/0000000/0002996.mp3,,http://streamd.hitparade.ch/cdimages/bryan_adams-have_you_ever_really_loved_a_woman_s.jpg,23.04.1995,http://youtu.be/hq2KgzKETBw,Have You Ever Really Loved A Woman?,0.36,0002996
Bryan Adams,1,0.5200,04.08.1991,http://streamd.hitparade.ch/audio/0000000/0002283.mp3,,http://streamd.hitparade.ch/cdimages/bryan_adams-(everything_i_do)_i_do_it_for_you_s.jpg,14.07.1991,http://youtu.be/ZGoWtY_h4xo,(Everything I Do) I Do It For You,0.26,0002283
Bruno Mars,3,0.6170,12.12.2010,http://streamd.hitparade.ch/audio/0730000/0731015.mp3,,http://streamd.hitparade.ch/cdimages/bruno_mars-just_the_way_you_are_s.jpg,28.11.2010,http://youtu.be/LjhCEhWiKXk,Just The Way You Are,0.37,0731015
Bruno Mars,1,0.7060,20.02.2011,http://streamd.hitparade.ch/audio/0750000/0751768.mp3,,http://streamd.hitparade.ch/cdimages/bruno_mars-grenade_s.jpg,30.01.2011,http://youtu.be/SR6iYWJxHqs,Grenade,0.22,0751768
Bruce Springsteen,3,0.6000,21.08.1988,http://streamd.hitparade.ch/audio/0000000/0001817.mp3,,http://streamd.hitparade.ch/cdimages/bruce_springsteen-tougher_than_the_rest_s.jpg,24.07.1988,http://youtu.be/_91hNV6vuBY,Tougher Than The Rest,0.61,0001817
Bruce Springsteen,2,0.6000,03.04.1994,http://streamd.hitparade.ch/audio/0000000/0002753.mp3,,http://streamd.hitparade.ch/cdimages/bruce_springsteen-streets_of_philadelphia_s.jpg,06.03.1994,http://youtu.be/4z2DtNW79sQ,Streets Of Philadelphia,0.36,0002753
Bruce Springsteen,4,0.6510,12.04.1992,http://streamd.hitparade.ch/audio/0000000/0002415.mp3,,http://streamd.hitparade.ch/cdimages/bruce_springsteen-human_touch_s.jpg,22.03.1992,http://youtu.be/85cNRQo1m3A,Human Touch,0.45,0002415
Brotherhood Of Man,2,0.5440,07.05.1976,http://streamd.hitparade.ch/audio/0000000/0000389.mp3,,http://streamd.hitparade.ch/cdimages/brotherhood_of_man-save_your_kisses_for_me_s.jpg,09.04.1976,http://youtu.be/6OW1JJwqVRQ,Save Your Kisses For Me,0.84,0000389
Bros,2,0.6410,27.03.1988,http://streamd.hitparade.ch/audio/0000000/0001751.mp3,,http://streamd.hitparade.ch/cdimages/bros-when_will_i_be_famous_s.jpg,06.03.1988,http://youtu.be/NvQTTA9raJU,When Will I Be Famous?,0.69,0001751
Bros,5,0.5820,01.05.1988,http://streamd.hitparade.ch/audio/0000000/0001772.mp3,,http://streamd.hitparade.ch/cdimages/bros-drop_the_boy_s.jpg,24.04.1988,http://youtu.be/lyMAPhtmna4,Drop The Boy,0.80,0001772
Bronski Beat,2,0.6790,19.08.1984,http://streamd.hitparade.ch/audio/0000000/0001134.mp3,,http://streamd.hitparade.ch/cdimages/bronski_beat-smalltown_boy_s.jpg,29.07.1984,,Smalltown Boy,0.93,0001134
Bronski Beat,3,0.6950,23.02.1986,http://streamd.hitparade.ch/audio/0000000/0001384.mp3,,http://streamd.hitparade.ch/cdimages/bronski_beat-hit_that_perfect_beat_s.jpg,09.02.1986,,Hit That Perfect Beat,0.62,0001384
Bro'Sis,1,0.7220,23.12.2001,http://streamd.hitparade.ch/audio/0000000/0004993.mp3,,http://streamd.hitparade.ch/cdimages/brosis-i_believe_s.jpg,23.12.2001,,I Believe,0.68,0004993
Britney Spears feat. Madonna,4,0.8560,23.11.2003,http://streamd.hitparade.ch/audio/0000000/0005866.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears_feat_madonna-me_against_the_music_s.jpg,23.11.2003,http://youtu.be/clwLKJ294u4,Me Against The Music,0.82,0005866
Britney Spears,2,0.7240,30.11.2008,http://streamd.hitparade.ch/audio/0510000/0513208.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-womanizer_s.jpg,30.11.2008,http://youtu.be/rMqayQ-U74s,Womanizer,0.23,0513208
Britney Spears,4,0.7740,22.02.2004,http://streamd.hitparade.ch/audio/0000000/0005986.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-toxic_s.jpg,15.02.2004,http://youtu.be/LOZuxwVk7TU,Toxic,0.93,0005986
Britney Spears,1,0.7510,07.05.2000,http://streamd.hitparade.ch/audio/0000000/0004259.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-oops_i_did_it_again_s.jpg,07.05.2000,http://youtu.be/CduA0TULnow,Oops!... I Did It Again,0.88,0004259
Britney Spears,4,0.7490,14.11.2004,http://streamd.hitparade.ch/audio/0000000/0006346.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-my_prerogative_s.jpg,14.11.2004,http://youtu.be/dIOH8Trfas4,My Prerogative,0.63,0006346
Britney Spears,1,0.7650,27.08.2000,http://streamd.hitparade.ch/audio/0000000/0004394.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-lucky_s.jpg,20.08.2000,http://youtu.be/4vvBAONkYwI,Lucky,0.97,0004394
Britney Spears,4,0.7880,11.11.2007,http://streamd.hitparade.ch/audio/0350000/0358559.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-gimme_more_s.jpg,21.10.2007,http://youtu.be/elueA2rofoo,Gimme More,0.38,0358559
Britney Spears,3,0.6330,09.01.2000,http://streamd.hitparade.ch/audio/0000000/0004065.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-born_to_make_you_happy_s.jpg,19.12.1999,http://youtu.be/Yy5cKX4jBkQ,Born To Make You Happy,0.69,0004065
Britney Spears,4,0.7480,17.10.1999,http://streamd.hitparade.ch/audio/0000000/0004011.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-(you_drive_me)_crazy_s.jpg,26.09.1999,http://youtu.be/Q4VK9_CfOLQ,(You Drive Me) Crazy,0.96,0004011
Britney Spears,1,0.7590,14.03.1999,http://streamd.hitparade.ch/audio/0000000/0003858.mp3,,http://streamd.hitparade.ch/cdimages/britney_spears-baby_one_more_time_s.jpg,28.02.1999,http://youtu.be/C-u5WLJ9Yk4,...Baby One More Time,0.90,0003858
Bravo All Stars,5,-0.3230,14.06.1998,http://streamd.hitparade.ch/audio/0000000/0003681.mp3,,http://streamd.hitparade.ch/cdimages/bravo_all_stars-let_the_music_heal_your_soul_s.jpg,31.05.1998,,Let The Music Heal Your Soul,-0.24,0003681
Bratisla Boys,2,0.8560,16.06.2002,http://streamd.hitparade.ch/audio/0000000/0005189.mp3,,http://streamd.hitparade.ch/cdimages/bratisla_boys-stach_stach_s.jpg,09.06.2002,http://youtu.be/LpE1bJp8-4w,Stach Stach,0.32,0005189
Brandy and Ray J,3,0.7000,15.04.2001,http://streamd.hitparade.ch/audio/0000000/0004645.mp3,,http://streamd.hitparade.ch/cdimages/brandy_and_ray_j-another_day_in_paradise_s.jpg,01.04.2001,http://youtu.be/nltcUlPa7zU,Another Day In Paradise,0.56,0004645
Brandy & Monica,3,0.6860,09.08.1998,http://streamd.hitparade.ch/audio/0000000/0003709.mp3,,http://streamd.hitparade.ch/cdimages/brandy_monica-the_boy_is_mine_s.jpg,12.07.1998,,The Boy Is Mine,0.77,0003709
Boyzone,2,0.3910,15.12.1996,http://streamd.hitparade.ch/audio/0000000/0003319.mp3,,http://streamd.hitparade.ch/cdimages/boyzone-words_s.jpg,27.10.1996,,Words,0.22,0003319
Boyzone,2,0.7040,08.11.1998,http://streamd.hitparade.ch/audio/0000000/0003771.mp3,,http://streamd.hitparade.ch/cdimages/boyzone-no_matter_what_s.jpg,18.10.1998,http://youtu.be/7eul_Vt6SZY,No Matter What,0.53,0003771
Bonnie Tyler,3,0.5400,26.06.1983,http://streamd.hitparade.ch/audio/0000000/0000955.mp3,,http://streamd.hitparade.ch/cdimages/bonnie_tyler-total_eclipse_of_the_heart_s.jpg,29.05.1983,http://youtu.be/lcOxhH8N3Bo,Total Eclipse Of The Heart,0.28,0000955
Bonnie Tyler,3,0.5050,11.02.1978,http://streamd.hitparade.ch/audio/0000000/0000489.mp3,,http://streamd.hitparade.ch/cdimages/bonnie_tyler-its_a_heartache_s.jpg,28.01.1978,,It's A Heartache,0.59,0000489
Bonnie Bianco & Pierre Cosso,2,0.5120,12.04.1987,http://streamd.hitparade.ch/audio/0000000/0001593.mp3,,http://streamd.hitparade.ch/cdimages/bonnie_bianco_pierre_cosso-stay_s.jpg,05.04.1987,,Stay,0.20,0001593
Boney M.,3,0.6440,29.11.1981,http://streamd.hitparade.ch/audio/0000000/0000784.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-we_kill_the_world_(dont_kill_the_world)_s.jpg,08.11.1981,http://youtu.be/621D2Vw11xg,We Kill The World (Don't Kill The World),0.64,0000784
Boney M.,2,0.6470,29.01.1977,http://streamd.hitparade.ch/audio/0000000/0000426.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-sunny_s.jpg,08.01.1977,,Sunny,0.81,0000426
Boney M.,1,0.7300,15.04.1978,http://streamd.hitparade.ch/audio/0000000/0000502.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-rivers_of_babylon_s.jpg,08.04.1978,http://youtu.be/Wt3-ASjBofE,Rivers Of Babylon,0.79,0000502
Boney M.,2,0.6910,30.09.1978,http://streamd.hitparade.ch/audio/0000000/0000528.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-rasputin_s.jpg,16.09.1978,http://youtu.be/6jxqn-HOiR8,Rasputin,0.97,0000528
Boney M.,1,0.7760,17.12.1978,http://streamd.hitparade.ch/audio/0000000/0000542.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-marys_boy_child__oh_my_lord_s.jpg,03.12.1978,http://youtu.be/cmm1gt_2SkQ,Mary's Boy Child / Oh My Lord,0.93,0000542
Boney M.,4,0.8240,19.07.1981,http://streamd.hitparade.ch/audio/0000000/0000747.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-malaika_s.jpg,05.07.1981,,Malaika,0.75,0000747
Boney M.,1,0.7460,18.06.1977,http://streamd.hitparade.ch/audio/0000000/0000449.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-ma_baker_s.jpg,28.05.1977,http://youtu.be/2k-QqbQ7CmI,Ma Baker,0.91,0000449
Boney M.,4,0.7260,15.04.1979,http://streamd.hitparade.ch/audio/0000000/0000564.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-hooray_hooray_its_a_holi-holiday_s.jpg,01.04.1979,,Hooray! Hooray! It's A Holi-Holiday,0.98,0000564
Boney M.,3,0.7460,08.02.1981,http://streamd.hitparade.ch/audio/0000000/0000701.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-felicidad_(margherita)_s.jpg,11.01.1981,,Felicidad (Margherita),0.84,0000701
Boney M.,2,0.1740,19.08.1979,http://streamd.hitparade.ch/audio/0000000/0000589.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-el_lute_s.jpg,05.08.1979,,El Lute,0.55,0000589
Boney M.,1,0.7630,15.10.1976,http://streamd.hitparade.ch/audio/0000000/0000413.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-daddy_cool_s.jpg,01.10.1976,http://youtu.be/MjspoVRHF2k,Daddy Cool,0.93,0000413
Boney M.,1,0.6490,19.11.1977,http://streamd.hitparade.ch/audio/0000000/0000473.mp3,,http://streamd.hitparade.ch/cdimages/boney_m-belfast_s.jpg,22.10.1977,http://youtu.be/kmGId5IrXg0,Belfast,0.76,0000473
Bon Jovi,4,0.2230,18.06.1995,http://streamd.hitparade.ch/audio/0000000/0003021.mp3,,http://streamd.hitparade.ch/cdimages/bon_jovi-this_aint_a_love_song_s.jpg,04.06.1995,,This Ain't A Love Song,0.15,0003021
Bon Jovi,3,0.5800,15.11.1992,http://streamd.hitparade.ch/audio/0000000/0002531.mp3,,http://streamd.hitparade.ch/cdimages/bon_jovi-keep_the_faith_s.jpg,01.11.1992,http://youtu.be/Jn9EjX6vOfQ,Keep The Faith,0.59,0002531
Bon Jovi,1,0.5460,28.05.2000,http://streamd.hitparade.ch/audio/0000000/0004271.mp3,,http://streamd.hitparade.ch/cdimages/bon_jovi-its_my_life_s.jpg,14.05.2000,http://youtu.be/vx2u5uUu3DE,It's My Life,0.51,0004271
Bon Jovi,1,0.3730,13.11.1994,http://streamd.hitparade.ch/audio/0000000/0002866.mp3,,http://streamd.hitparade.ch/cdimages/bon_jovi-always_s.jpg,25.09.1994,http://youtu.be/9BMwcO6_hyA,Always,0.35,0002866
Bon Jovi,5,0.5230,10.06.2007,http://streamd.hitparade.ch/audio/0300000/0300660.mp3,,http://streamd.hitparade.ch/cdimages/bon_jovi-(you_want_to)_make_a_memory_s.jpg,10.06.2007,http://youtu.be/nWuZMBtrc1E,(You Want To) Make A Memory,0.13,0300660
Bomfunk MCs,1,0.8240,04.06.2000,http://streamd.hitparade.ch/audio/0000000/0004249.mp3,,http://streamd.hitparade.ch/cdimages/bomfunk_mcs-freestyler_s.jpg,30.04.2000,http://youtu.be/ymNFyxvIdaM,Freestyler,0.54,0004249
